std_smiles,CHEMBL1075317.csv,CHEMBL1163125.csv,CHEMBL1795116.csv,CHEMBL1829.csv,CHEMBL1865.csv,CHEMBL1937.csv,CHEMBL1993.csv,CHEMBL2157850.csv,CHEMBL2169716.csv,CHEMBL2185.csv,CHEMBL2189110.csv,CHEMBL2424504.csv,CHEMBL2563.csv,CHEMBL2971.csv,CHEMBL301.csv,CHEMBL3045.csv,CHEMBL3055.csv,CHEMBL308.csv,CHEMBL3105.csv,CHEMBL3142.csv,CHEMBL3192.csv,CHEMBL325.csv,CHEMBL3524.csv,CHEMBL3774295.csv,CHEMBL4036.csv,CHEMBL4145.csv,CHEMBL4630.csv,CHEMBL4722.csv,CHEMBL5024.csv,CHEMBL5406.csv,CHEMBL5747.csv,CHEMBL5776.csv,CHEMBL5921.csv,CHEMBL6032.csv,CHEMBL6136.csv,CHEMBL6175.csv
Nc1ncc(-c2ccc(F)c(C(=O)N3CCOCC3)c2)nc1-c1nc2ccccc2[nH]1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
COc1ccc(NCc2ccc(-c3noc(C(F)(F)F)n3)cn2)cn1,,,,,1.0,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,
Nc1ncc(-c2cnc(C(=O)N3CCCNCC3)nc2)nc1-c1nnc(-c2ccccc2)o1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Cc1cc2c(cc1C#N)c(-c1cncc(N)c1Cl)cn2C1CCC(C(N)=O)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)OCc4cn(CCCCCCC(O)=NO)nn4)cn1c23,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
CN(C)C1CCN(c2nc(-c3ccc(C#N)c(F)c3)c(-c3ccc4c[nH]nc4c3)c(=O)n2C)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1ccc(Cl)cc1-c1nnc(Nc2ccc(C(=O)O)cc2)s1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CCNC(=O)c1cc2c(ccc3nnc(C)n32)n1Cc1ccccc1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(Cl)ncc1NC(=O)c1c(N)nn2cc(CC#N)cnc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
CCN1CCN(C(c2cccnc2)c2cc(Cl)c3cccnc3c2O)CC1,,,,0.0,,0.0,,,,,,,1.0,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,
COCC1(CN[C@@H]2CC2c2ccccc2)CCN(C(=O)N2CCC[C@H](O)C2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Cc1ccc(C2CCN(C(=O)c3ccc(Nc4nc5c(C6=CCN(C(=O)CCC(F)(F)F)CC6)cccn5n4)cc3)CC2)nc1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
OC(c1ccc(Cl)nn1)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)c(F)cc1F,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[nH]c1c2c2c(c3c4cccc5c4n(c13)CC(CO)C5)C(=O)NC2=O,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2C(=O)CCC2C)cc1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
O=C1Nc2ccccc2[C@@]12C[C@@H]2c1ccc2c(I)[nH]nc2c1,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(Nc2nn([C@@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)c1ccccc1OCC(=O)NCCC(O)CN1CCc2ccccc2C1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N[C@H]1C[C@@H]1c1ccc(-c2ccc(O)cc2)nc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(N)nc(C3CC3)c2)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
CC(=O)N1CCc2c(c(Nc3ccc(-c4cn(C)nc4C(F)(F)F)cc3F)nn2[C@@H]2CCOC2)C1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
CC(=O)N1CCC(Nc2cc3c(cc(C)n3Cc3ccccc3)n3c(C)nnc23)CC1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(c1ccc(-c2ccccc2)cc1)N1CCN(c2ncc(C(O)=NO)s2)CC1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
CNC(=O)c1cnc2ccc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nn12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Cc1ccc(-c2c(-c3ccc(C#N)cc3)nc(OC[C@@H]3CCNC3)c3ncnn23)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
CCN1CCN(c2cc(F)c(-c3cc(Nc4cnc(C#N)cn4)[nH]n3)c(OC)c2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Cc1cc(C)cc(-c2ccc(CNc3nc(N[C@H]4CC[C@H](N)CC4)nc4c3ncn4C(C)C)cc2)c1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(C1CC1)N1CCC(c2ccc3[nH]c(-c4ccc(OCc5ccccc5)cc4)nc3n2)CC1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1nc2ccc([C@H]3C(C(O)=NO)[C@@H]3c3ccccc3)cc2o1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(-c3cccs3)n21,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
COc1ccc(-c2cn(C)c(=O)c3cc(F)ccc23)cc1S(O)(O)NCc1ccccc1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncnc2c1ccn2[C@@H]1C[C@H]([C@@H](O)c2ccc(F)cc2)[C@@H](O)[C@H]1O,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)c2c(C)nsc2Nc2nccnc2C#N)cn1,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
O=C(NCC(O)CN1CCc2ccccc2C1)c1cccc(NC2CCCOC2)c1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)Nc1ccc(O)c(-c2ccc([C@H]3C[C@@H]3N)cn2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
O=c1cc(-c2ccc(Cl)cc2)[nH]c(SCCCCC(O)=NO)n1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
CN1CCN(CCCNC(=O)c2ccc(Nc3nc4c(C5=CCN(C(=O)CCC(F)(F)F)CC5)cccn4n3)cc2)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1c(F)cccc1[C@@]1(C(O)=NO)C=C(c2cnn(CC(F)(F)F)c2)CC1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
O=C(O)c1ccncc1NC[C@@H]1CCOc2cc(-c3ccccc3O)ccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
C[C@@]1(O)[C@@H](COc2ccc3cccnc3c2)O[C@@H](n2ccc3c(N)ncnc32)[C@@H]1O,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(CN2CC(CNC3CC3c3ccccc3)C2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
C[C@H](CC(=O)N1CCC(O)(Cn2cnc(N3CC4(CCCO4)C3)cc2=O)CC1)c1ccccc1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCS(=O)(=O)Nc1cc(-c2ccc(=O)n(C)c2)nc(Oc2c(C)cc(Cl)cc2Cl)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
O=S(=O)(Nc1ccc(SCCCCCC(O)=NO)cc1)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
COc1cc(N2CCCN(C(C)C)CC2)ccc1-c1cc(Nc2cnc(C#N)cn2)[nH]n1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
O=S(=O)(Nc1ccc2c(c1)nc(-c1ccccc1)n2CCCc1ccccc1)c1ccccc1Br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
COc1ccc(S(C)(=O)=O)c(CC(=O)Nc2cc(C3CC[C@@H](OC(=O)NC4(C)CC4)C3)[nH]n2)c1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
c1cnc2[nH]cc(-c3ccnc(N4CCCC4)n3)c2c1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
COc1cc(Nc2cc(CO)[nH]n2)nc(N(C)[C@H]2C[C@@H]3CCC[C@H](C2)N3C)n1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cn1cnc2ccc(-c3cccc(OC[C@H](O)CN4CCc5ccccc5C4)c3)cc21,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(CC)n1cc(-c2nc(-c3cnn(C(C)CO)c3)cn3nccc23)cn1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C1CC[C@@H](CN2CCOCC2)N1c1ccc(-c2noc(C(F)(F)F)n2)c(F)c1,,,,,1.0,,,,,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
COCC1(CN[C@@H]2CC2c2ccccc2)CCN(C(=O)c2cnn(CCO)c2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
CCC(O)(CC)Cn1nnc2cc(-c3ccc(C(=O)N4CC[C@H](N)C4)cc3-c3ccc(C#N)c(F)c3)c(F)c(F)c21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
CCc1c(C#N)c(NC(C(N)=O)c2ccccc2)nc(N2CCCNCC2)c1C#N,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC(CCCN[C@@H]1C[C@H]1c1ccc(F)cc1)C(=O)N1CCC(O)CC1)c1ccc(-n2cnnn2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
C[C@H](CC(=O)N1CCC(O)(Cn2cnc(N3CCN(C)C(=O)C3)cc2=O)CC1)c1ccccc1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)Nc1[nH]nc2ncc(-c3ccc(O)cc3)cc12,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
NNCCc1ccc(NC(=O)c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
O=C1CCC(c2ccccc2)N1c1ccc(-c2noc(C(F)(F)F)n2)cc1,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
COc1nccnc1C(C(N)=O)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)ccc1Cl,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
C[C@@H]1COCCN1c1cc(=O)c2ccnc(-c3ccnn3CCCC[Si](C)(C)C)c2[nH]1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
CCC(CC)n1cc(-c2nc(-c3cnn(CC4CC(CO)C4)c3)cn3nccc23)cn1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
COc1cc2ncnc(Nc3ccccc3Cl)c2cc1OCCCCC(O)=NO,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Cc1nc2c(-c3ccc(Cl)cc3)n(-c3cc(C)c4nnc(C(F)F)n4c3)c(O)c2[nH]1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
CS(=O)(=O)N1CCN(C(=O)C(CCCCN[C@@H]2C[C@H]2c2ccc(F)cc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
CNCC(O)COc1cccc(-c2nc(NCCOC)cc(-c3cccc4ncccc34)n2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Cc1nnc2c(NCCCCNC(=O)Cc3cccs3)nc3cc4c(cc3n12)OCCO4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1nc(C(C(N)=O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)ccc1=O,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
O=C1C(CCC(O)=NO)=CCCN1Cc1ccc(F)cc1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
CC(C)S(=O)(=O)c1ccc(-c2cnc(N)c(-c3nnc(N4CC(N)C4)o3)n2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
N#CC1CCCN1C(=O)C(CCCN[C@@H]1C[C@H]1c1ccc(F)cc1)NC(=O)c1ccc(-n2ccnn2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
O=C(NC[C@H](O)CN1CCc2ccccc2C1)C1Cc2ccccc2CN1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(N3CCC(N)CC3)cc2=O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
CC(=O)N1CCC(Nc2cc(C(=O)NC[C@H](O)CN3CCCCc4ccccc43)ccn2)CC1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CC2CN(C(=O)C3CCN(c4c(F)cncc4NC(=O)c4c(N)nn5cc(F)cnc45)CC3)CC2C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Cc1nnc2n1-c1ccccc1C(c1ccc(Cl)cc1)=CC2CC(=O)N1CCOCC1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCC3CCOCC3)nc3cnc4[nH]ccc4c32)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CC1N=C(c2ccccc2)c2ccccc2NC1=O,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
N#Cc1cc(-c2ncnc(Nc3ccccc3)n2)ccc1OC1CCOCC1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C(O)c2ccc(F)c(-c3ncnc4cc(N5CCOCC5)ccc34)c2)c(Cl)nn1,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
O=C(c1ccc2c(=O)n(C[C@@H](O)[C@@H]3Cc4ccccc4CN3)ccc2c1)N1C2CCC1COC2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]ncc2nc(N3CCCCCC3)nc(Nc3ccc(OCCCN4CCNCC4)cc3)c12,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
c1ccc2c(c1)CCCC21CC1NCC1CCCNC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
CCOC(=O)N1CCCC[C@@H]1CNc1nc(-c2cc(OC[C@H](O)CNC)ccc2Cl)nc(-c2c(C)noc2C)c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Cn1c(C(=O)Nc2ccccc2OCC2CCN(CC3CCNCC3)CC2)cc2sccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
CNC(=O)c1csc(N2CCN([C@@H](C)c3ccc4c(c3)OCO4)CC2)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
Nc1ccc(-c2ccco2)cc1NC(=O)c1cnc(N2CCNCC2)s1,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
COc1cc(OC)cc(C(=O)On2nnc3ccccc32)c1,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
Cc1nnc2ccc3c(cc(C(=O)N[C@H]4C[C@@H](C#N)C4)n3Cc3ccccc3)n12,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CC6CCC(C5)N6Cc5ccc(Cl)cc5)cccn4n3)cn2)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cc3c(cc2OCC2CC2)CN(C)S3(=O)=O)cn(C)c1=O,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncc(Br)s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
CN(C)[C@H]1CC[C@H](Oc2ccn(-c3cc(-c4c(F)cccc4C#N)nc4c3C(=O)NC4)n2)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1cc(C(=O)N2CC[C@@H](n3cccc(C4CC4)c3=O)C2)[nH]n1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CNS(=O)(=O)C[C@H]1CC[C@H](Nc2c(C#N)cnn3cccc23)CC1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
CC(O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CC6CCC(C5)O6)cc4)n3)cc2C#N)[C@H](F)C1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
C=c1[nH]c(=Cc2c(O)[nH]c3cc(NC(=O)NC(=O)c4ccc(OC)cc4F)ccc23)c(C)c1C(=O)NCCN1CCCC1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CC=C(c2cnc(NCc3c(F)ccc4c3CCO4)n3cnnc23)CC1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCc2nc(N3CCN([C@@H](C)c4ccc5c(c4)OCO5)CC3)sc2C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
CC(C)Oc1cc(N2CCOCC2)nc2c(-c3ccnn3C3CCCCO3)nccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
COc1cnccc1-c1cc(Cn2ccnc2)cc(C(=O)NCc2ccc(Cl)c(Cl)c2)c1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1nn(C)c2nc(N)c(C#N)cc12,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
N#Cc1cc(-c2ncnc(Nc3ccc(N4CCOC[C@H]4CO)cc3)n2)ccc1O[C@H]1CCN(C(=O)CO)C[C@H]1F,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccnc(NCC2CCCNC2)c1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(N2C(=O)c3nc(C4=CCOCC4)n(C(C)C)c3[C@H]2c2ccc(Cl)cc2)nc2c1nnn2C,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
CC(C)(C)Nc1nc(C(F)(F)C(F)(F)F)nc2ccccc12,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
CCc1c(C#N)c(SCc2ccc(-n3ccnc3)cc2)nc(N2CCCN(C)CC2)c1C#N,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)NC(CC(C)C)C(O)=NO)cc1F,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
O=C(O)c1ccnc2cc(C(O)c3ccccc3Cl)[nH]c12,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0
N#CC[C@]1(n2nc(Nc3ccc(OC(F)(F)F)cc3)c3c(=O)[nH]ccc32)CC[C@@H](Nc2ccccc2)CC1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cnc(NC(=O)Nc2ccc3c(O)cccc3c2)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
FC(F)(F)c1nc(-c2cnc(NCc3ccncc3)c(Cl)c2)no1,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
COc1ccc(CC(=O)Nc2cc(C3CC[C@H](OC(=O)N[C@H]4CC[C@H](O)CC4)C3)[nH]n2)cn1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
N#Cc1cn2c(NCc3c(F)ccc4c3CCO4)ncc(-c3ccc(CO)nc3)c2n1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(OC)C3CCN(C(C)=O)CC3)c(Cl)c2C1=O,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1-c1cc(F)c2nc(N3CC[C@H](O)C3)n3c2c1OC[C@H]3c1cccnc1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCC(C)(O)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)c1ccc(N2CCN(C(=O)CCc3nc(=O)c4ccccc4[nH]3)CC2)c(Cl)c1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Cc1ccc(-c2c(-c3ccc(C#N)cc3)nc(OC[C@@H]3CCCN(C)C3)c3cncn23)cc1CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1ccc(CNc2nc(NCCc3c[nH]c4ccccc34)nc3c2ncn3C(C)C)cc1,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
CC(C)C[C@H](NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccc(/C=C/C(O)=NO)cc1)B1O[C@@H]2[C@@H]3C[C@H](C[C@]2(C)O1)C3(C)C,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
FC(F)c1nnc(-c2cnc(NC3(c4ccc(OCC(F)(F)F)cc4Cl)CC3)nc2)o1,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
N#Cc1cnc(Cl)cc1N1CCN(Cc2ccc3c4c(c(=O)[nH]c3c2)CCCN4)CC1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
O=C1NCc2nc(-c3c(F)cccc3F)cc(-n3ccc(N4CCC5(CCOCC5)CC4)n3)c21,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(F)c1-c1cc(-n2cc3c(n2)CCCN3)c2c(n1)CNC2=O,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
COc1c(OCCO)cccc1C(C)N1CC(NC(=O)c2cn(C3CC3)nn2)C1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1C(F)(F)F,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
N#Cc1cnc(N2CCN(c3nc4c(C(N)=O)cccc4[nH]3)CC2)nc1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
CC(=O)N1[C@@H](C)CN(S(=O)(=O)N(Cc2ccc(-c3nnc(C(F)F)o3)cc2)c2cccnc2)C[C@H]1C,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)C2CN(C(=O)C3CC3)C2)C1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cccc(OCC(=O)NC[C@@H](O)CN2CCc3ccccc3C2)c1C1CCCNC1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(N)c([N+](=O)[O-])c(OCC2CCCCC2)n1,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
CCc1c(C#N)c(SC(C(N)=O)c2ccccc2)nc(N2CCOC(CN(CC)CC)C2)c1C#N,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1-c1ccc2nc(N3CCC[C@@H](O)C3)n3c2c1OC[C@@H]3c1ccccn1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2nc(NCCCCNC(=O)CC(C)C)c3nnc(C)n3c2cc1NC(=O)CC(C)C,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc2ccccc2s1)c1cn(CCCCC(O)=NO)c2ccc(F)cc2c1=O,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
CN1CCC[C@@H](COc2nc(-c3ccc(C#N)cc3)c(-c3ccc4c(c3)CC(O)C4)c3nccn23)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
CCc1nnc2c(NCCCCNC(=O)OC(C)(C)C)nc3cc(OC)c(OC)cc3n12,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1[nH]c(-c2ccccc2OCc2cccc3ccsc23)c2c1C(=O)CCC2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNCC(O)COc1cccc(-c2nc(-c3c(C)noc3C)cc(N3CCN(C(=O)OC)CC34CC4)n2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
